site,type,time,image,class,id,mouseClass,mouseId,x,y,keys,scroll,height
www.amazon.com,move,157,20230525.2.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1419,238,,0,3275
www.amazon.com,eye,157,20230525.2.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,512,256,,0,3275
www.amazon.com,move,157,20230525.2.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1429,240,,0,3275
www.amazon.com,move,157,20230525.2.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1417,238,,0,3275
www.amazon.com,move,157,20230525.2.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1416,238,,0,3275
www.amazon.com,move,157,20230525.2.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1415,238,,0,3275
www.amazon.com,move,157,20230525.2.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1413,238,,0,3275
www.amazon.com,move,157,20230525.4.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1390,235,,0,3275
www.amazon.com,move,157,20230525.4.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1372,234,,0,3275
www.amazon.com,move,157,20230525.4.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1407,237,,0,3275
www.amazon.com,move,157,20230525.4.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1361,233,,0,3275
www.amazon.com,move,157,20230525.4.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1345,230,,0,3275
www.amazon.com,move,157,20230525.4.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1336,229,,0,3275
www.amazon.com,move,157,20230525.4.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1329,227,,0,3275
www.amazon.com,move,157,20230525.4.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1326,227,,0,3275
www.amazon.com,eye,157,20230525.4.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,512,256,,0,3275
www.amazon.com,move,157,20230525.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1322,227,,0,3275
www.amazon.com,move,157,20230525.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1320,227,,0,3275
www.amazon.com,eye,157,20230525.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,512,256,,0,3275
www.amazon.com,freeze,157,20230525.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1320,227,,0,3275
www.amazon.com,eye,157,20230525.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,512,256,,0,3275
www.amazon.com,eye,158,20230525.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,512,256,,0,3275
www.amazon.com,move,158,20230525.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1329,226,,0,3275
www.amazon.com,move,158,20230525.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1342,223,,0,3275
www.amazon.com,move,158,20230525.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1397,219,,0,3275
www.amazon.com,move,158,20230525.6.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1467,219,,0,3275
www.amazon.com,move,158,20230525.6.jpg,a-button-text,,a-button-text,,1523,219,,0,3275
www.amazon.com,eye,158,20230526.2.jpg,a-button-text,,a-button-text,,512,256,,0,3275
www.amazon.com,move,158,20230526.2.jpg,a-button-text,,a-button-text,,1593,217,,0,3275
www.amazon.com,move,158,20230526.2.jpg,a-button-text,,a-button-text,,1573,219,,0,3275
www.amazon.com,move,158,20230526.2.jpg,a-button-text,,a-button-text,,1593,216,,0,3275
www.amazon.com,move,158,20230526.2.jpg,a-button-text,,a-button-text,,1594,215,,0,3275
www.amazon.com,move,158,20230526.2.jpg,a-button-text,,a-button-text,,1594,213,,0,3275
www.amazon.com,move,158,20230526.2.jpg,a-button a-spacing-top-base a-button-span12 a-button-base celwidget,sw-gtc,a-button a-spacing-top-base a-button-span12 a-button-base celwidget,sw-gtc,1594,211,,0,3275
www.amazon.com,move,158,20230526.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1594,210,,0,3275
www.amazon.com,move,158,20230526.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1594,208,,0,3275
www.amazon.com,eye,158,20230526.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,512,256,,0,3275
www.amazon.com,move,158,20230526.6.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1594,203,,0,3275
www.amazon.com,move,158,20230526.6.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1595,200,,0,3275
www.amazon.com,move,158,20230526.6.jpg,a-button-input,,a-button-input,,1595,197,,0,3275
www.amazon.com,move,158,20230526.6.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1594,206,,0,3275
www.amazon.com,move,158,20230526.6.jpg,a-button-input,,a-button-input,,1595,196,,0,3275
www.amazon.com,eye,158,20230526.6.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,move,158,20230526.6.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1595,199,,0,3275
www.amazon.com,move,158,20230526.6.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1595,201,,0,3275
www.amazon.com,eye,158,20230526.6.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,512,256,,0,3275
www.amazon.com,move,158,20230526.6.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1595,204,,0,3275
www.amazon.com,move,158,20230527.jpg,a-button-text,,a-button-text,,1594,212,,0,3275
www.amazon.com,move,158,20230527.jpg,a-button-text,,a-button-text,,1594,214,,0,3275
www.amazon.com,move,158,20230527.jpg,a-button-text,,a-button-text,,1594,216,,0,3275
www.amazon.com,move,158,20230527.jpg,a-button-text,,a-button-text,,1594,218,,0,3275
www.amazon.com,move,159,20230527.jpg,a-button-text,,a-button-text,,1594,219,,0,3275
www.amazon.com,move,159,20230527.jpg,a-button-text,,a-button-text,,1594,220,,0,3275
www.amazon.com,eye,159,20230527.jpg,a-button-text,,a-button-text,,512,256,,0,3275
www.amazon.com,move,159,20230527.jpg,a-button-text,,a-button-text,,1594,220,,0,3275
www.amazon.com,move,159,20230527.jpg,a-button-text,,a-button-text,,1594,217,,0,3275
www.amazon.com,move,159,20230527.2.jpg,a-button a-spacing-top-base a-button-span12 a-button-base celwidget,sw-gtc,a-button a-spacing-top-base a-button-span12 a-button-base celwidget,sw-gtc,1594,211,,0,3275
www.amazon.com,move,159,20230527.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1594,207,,0,3275
www.amazon.com,move,159,20230527.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1594,203,,0,3275
www.amazon.com,move,159,20230527.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1595,200,,0,3275
www.amazon.com,move,159,20230527.2.jpg,a-button a-button-normal a-button-span12 a-button-primary,sc-buy-box-ptc-button,a-button a-button-normal a-button-span12 a-button-primary,sc-buy-box-ptc-button,1595,198,,0,3275
www.amazon.com,move,159,20230527.2.jpg,a-button-input,,a-button-input,,1596,195,,0,3275
www.amazon.com,move,159,20230527.2.jpg,a-button-input,,a-button-input,,1596,194,,0,3275
www.amazon.com,eye,159,20230527.2.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,move,159,20230527.2.jpg,a-button-input,,a-button-input,,1596,194,,0,3275
www.amazon.com,eye,159,20230527.2.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,eye,159,20230527.8.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,freeze,159,20230527.8.jpg,a-button-input,,a-button-input,,1596,194,,0,3275
www.amazon.com,eye,159,20230527.8.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,move,159,20230527.8.jpg,a-button-input,,a-button-input,,1595,194,,0,3275
www.amazon.com,move,159,20230527.8.jpg,a-button a-button-normal a-button-span12 a-button-primary,sc-buy-box-ptc-button,a-button a-button-normal a-button-span12 a-button-primary,sc-buy-box-ptc-button,1579,198,,0,3275
www.amazon.com,move,160,20230527.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1503,207,,0,3275
www.amazon.com,move,160,20230527.8.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1407,211,,0,3275
www.amazon.com,move,160,20230527.8.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1292,211,,0,3275
www.amazon.com,move,160,20230527.8.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1191,209,,0,3275
www.amazon.com,move,160,20230527.8.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1093,205,,0,3275
www.amazon.com,move,160,20230528.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,932,192,,0,3275
www.amazon.com,move,160,20230528.jpg,a-section a-padding-medium sw-atc-message-section,,a-section a-padding-medium sw-atc-message-section,,890,185,,0,3275
www.amazon.com,move,160,20230528.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,991,196,,0,3275
www.amazon.com,eye,160,20230528.jpg,a-section a-padding-medium sw-atc-message-section,,a-section a-padding-medium sw-atc-message-section,,512,256,,0,3275
www.amazon.com,move,160,20230528.jpg,a-section a-padding-medium sw-atc-message-section,,a-section a-padding-medium sw-atc-message-section,,878,184,,0,3275
www.amazon.com,move,160,20230528.jpg,a-section a-padding-medium sw-atc-message-section,,a-section a-padding-medium sw-atc-message-section,,875,184,,0,3275
www.amazon.com,move,160,20230528.jpg,a-section a-padding-medium sw-atc-message-section,,a-section a-padding-medium sw-atc-message-section,,874,184,,0,3275
www.amazon.com,move,160,20230528.jpg,sw-product-variation,,sw-product-variation,,872,186,,0,3275
www.amazon.com,move,160,20230528.jpg,sw-product-variation,,sw-product-variation,,871,188,,0,3275
www.amazon.com,move,160,20230528.2.jpg,sw-product-variation,,sw-product-variation,,870,188,,0,3275
www.amazon.com,move,160,20230528.2.jpg,sw-product-variation,,sw-product-variation,,870,189,,0,3275
www.amazon.com,move,160,20230528.2.jpg,sw-product-variation,,sw-product-variation,,869,189,,0,3275
www.amazon.com,move,160,20230528.2.jpg,sw-product-variation,,sw-product-variation,,867,191,,0,3275
www.amazon.com,eye,160,20230528.2.jpg,sw-product-variation,,sw-product-variation,,512,256,,0,3275
www.amazon.com,move,160,20230528.2.jpg,sw-product-variation,,sw-product-variation,,866,192,,0,3275
www.amazon.com,wheel,160,20230528.4.jpg,sw-product-variation,,sw-product-variation,,866,192,,0,3275
www.amazon.com,eye,160,20230528.4.jpg,sw-product-variation,,sw-product-variation,,512,256,,0,3275
www.amazon.com,wheel,160,20230528.6.jpg,sw-product-variation,,sw-product-variation,,866,192,,0,3275
www.amazon.com,eye,160,20230528.6.jpg,sw-product-variation,,sw-product-variation,,512,256,,0,3275
www.amazon.com,move,160,20230528.6.jpg,a-section a-padding-medium sw-atc-message-section,,a-section a-padding-medium sw-atc-message-section,,874,189,,0,3275
www.amazon.com,move,160,20230528.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,911,176,,0,3275
www.amazon.com,move,160,20230528.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,981,167,,0,3275
www.amazon.com,move,160,20230528.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1055,161,,0,3275
www.amazon.com,move,160,20230528.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1142,159,,0,3275
www.amazon.com,move,160,20230528.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1242,161,,0,3275
www.amazon.com,move,160,20230528.6.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1316,165,,0,3275
www.amazon.com,move,160,20230528.8.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1436,178,,0,3275
www.amazon.com,move,160,20230528.8.jpg,a-button-input,,a-button-input,,1489,185,,0,3275
www.amazon.com,move,160,20230528.8.jpg,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,a-column a-span12 sw-card-container sw-atc-single-container sw-atc-details,sw-atc-details-single-container,1384,172,,0,3275
www.amazon.com,move,160,20230528.8.jpg,a-button-input,,a-button-input,,1510,188,,0,3275
www.amazon.com,move,160,20230528.8.jpg,a-button-input,,a-button-input,,1518,190,,0,3275
www.amazon.com,eye,160,20230528.8.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,move,160,20230528.8.jpg,a-button-input,,a-button-input,,1520,190,,0,3275
www.amazon.com,eye,161,20230528.8.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,move,161,20230528.8.jpg,a-button-input,,a-button-input,,1520,190,,0,3275
www.amazon.com,move,161,20230528.8.jpg,a-button-input,,a-button-input,,1519,193,,0,3275
www.amazon.com,move,161,20230529.2.jpg,a-button-input,,a-button-input,,1517,197,,0,3275
www.amazon.com,move,161,20230529.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1516,200,,0,3275
www.amazon.com,move,161,20230529.2.jpg,a-button-input,,a-button-input,,1518,195,,0,3275
www.amazon.com,move,161,20230529.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1514,204,,0,3275
www.amazon.com,move,161,20230529.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1513,206,,0,3275
www.amazon.com,move,161,20230529.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1513,207,,0,3275
www.amazon.com,eye,161,20230529.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,512,256,,0,3275
www.amazon.com,move,161,20230529.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1515,206,,0,3275
www.amazon.com,move,161,20230529.2.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1516,206,,0,3275
www.amazon.com,move,161,20230529.4.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1518,204,,0,3275
www.amazon.com,move,161,20230529.4.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1523,199,,0,3275
www.amazon.com,move,161,20230529.4.jpg,a-button-input,,a-button-input,,1528,196,,0,3275
www.amazon.com,move,161,20230529.4.jpg,a-button-input,,a-button-input,,1536,193,,0,3275
www.amazon.com,move,161,20230529.4.jpg,a-button-input,,a-button-input,,1542,190,,0,3275
www.amazon.com,eye,161,20230529.4.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,move,161,20230529.4.jpg,a-button-input,,a-button-input,,1545,189,,0,3275
www.amazon.com,move,161,20230529.4.jpg,a-button-input,,a-button-input,,1549,188,,0,3275
www.amazon.com,move,161,20230529.4.jpg,a-button-input,,a-button-input,,1550,188,,0,3275
www.amazon.com,eye,161,20230529.4.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,eye,161,20230530.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,freeze,161,20230530.jpg,a-button-input,,a-button-input,,1550,188,,0,3275
www.amazon.com,eye,162,20230530.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,freeze,162,20230530.jpg,a-button-input,,a-button-input,,1550,188,,0,3275
www.amazon.com,eye,162,20230530.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,eye,162,20230530.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,click,162,20230530.6.jpg,a-button-input,,a-button-input,,1550,188,,0,3275
www.amazon.com,eye,162,20230530.6.jpg,a-button-input,,a-button-input,,512,256,,0,3275
www.amazon.com,move,162,20230530.6.jpg,a-button-input,,a-button-input,,1547,189,,0,3275
www.amazon.com,move,162,20230530.6.jpg,a-button-input,,a-button-input,,1544,190,,0,3275
www.amazon.com,move,162,20230530.6.jpg,a-button-input,,a-button-input,,1538,192,,0,3275
www.amazon.com,move,162,20230530.6.jpg,a-button-input,,a-button-input,,1533,194,,0,3275
www.amazon.com,move,162,20230530.6.jpg,a-button-input,,a-button-input,,1526,195,,0,3275
www.amazon.com,move,162,20230530.6.jpg,a-button-input,,a-button-input,,1516,197,,0,3275
www.amazon.com,move,162,20230530.6.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1503,200,,0,3275
www.amazon.com,eye,162,20230530.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,512,256,,0,3275
www.amazon.com,move,162,20230530.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1488,203,,0,3275
www.amazon.com,move,162,20230530.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1478,204,,0,3275
www.amazon.com,eye,163,20230530.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,512,256,,0,3275
www.amazon.com,freeze,163,20230530.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1478,204,,0,3275
www.amazon.com,eye,163,20230530.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,512,256,,0,3275
www.amazon.com,eye,163,20230530.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,512,256,,0,3275
www.amazon.com,move,163,20230530.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1482,202,,0,3275
www.amazon.com,move,163,20230530.8.jpg,a-button-input,,a-button-input,,1490,196,,0,3275
www.amazon.com,move,163,20230530.8.jpg,a-button-input,,a-button-input,,1544,173,,0,3275
www.amazon.com,move,163,20230530.8.jpg,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,a-section a-padding-large celwidget sw-atc-conf-actions,sw-atc-buy-box,1613,158,,0,3275
www.amazon.com,move,163,20230530.8.jpg,a-row,sw-subtotal,a-row,sw-subtotal,1709,144,,0,3275
www.amazon.com,eye,163,20230531.6.jpg,sc-product-image,,sc-product-image,,512,256,,0,3275
www.amazon.com,move,163,20230531.6.jpg,sc-product-image,,sc-product-image,,1895,138,,0,3275
www.amazon.com,move,163,20230531.6.jpg,sc-product-image,,sc-product-image,,1829,140,,0,3275
www.amazon.com,move,163,20230531.6.jpg,a-ws a-js a-audio a-video a-canvas a-svg a-drag-drop a-geolocation a-history a-webworker a-autofocus a-input-placeholder a-textarea-placeholder a-local-storage a-gradients a-transform3d a-touch-scrolling a-text-shadow a-text-stroke a-box-shadow a-border-radius a-border-image a-opacity a-transform a-transition a-ember nav-ewc-persistent-hover nav-ewc-compact-view nav-ewc-wider-compact-view,,a-ws a-js a-audio a-video a-canvas a-svg a-drag-drop a-geolocation a-history a-webworker a-autofocus a-input-placeholder a-textarea-placeholder a-local-storage a-gradients a-transform3d a-touch-scrolling a-text-shadow a-text-stroke a-box-shadow a-border-radius a-border-image a-opacity a-transform a-transition a-ember nav-ewc-persistent-hover nav-ewc-compact-view nav-ewc-wider-compact-view,,1919,136,,0,3275
www.amazon.com,move,163,20230531.6.jpg,a-ws a-js a-audio a-video a-canvas a-svg a-drag-drop a-geolocation a-history a-webworker a-autofocus a-input-placeholder a-textarea-placeholder a-local-storage a-gradients a-transform3d a-touch-scrolling a-text-shadow a-text-stroke a-box-shadow a-border-radius a-border-image a-opacity a-transform a-transition a-ember nav-ewc-persistent-hover nav-ewc-compact-view nav-ewc-wider-compact-view,,a-ws a-js a-audio a-video a-canvas a-svg a-drag-drop a-geolocation a-history a-webworker a-autofocus a-input-placeholder a-textarea-placeholder a-local-storage a-gradients a-transform3d a-touch-scrolling a-text-shadow a-text-stroke a-box-shadow a-border-radius a-border-image a-opacity a-transform a-transition a-ember nav-ewc-persistent-hover nav-ewc-compact-view nav-ewc-wider-compact-view,,1919,136,,0,3275
www.amazon.com,move,163,20230531.6.jpg,a-ws a-js a-audio a-video a-canvas a-svg a-drag-drop a-geolocation a-history a-webworker a-autofocus a-input-placeholder a-textarea-placeholder a-local-storage a-gradients a-transform3d a-touch-scrolling a-text-shadow a-text-stroke a-box-shadow a-border-radius a-border-image a-opacity a-transform a-transition a-ember nav-ewc-persistent-hover nav-ewc-compact-view nav-ewc-wider-compact-view,,a-ws a-js a-audio a-video a-canvas a-svg a-drag-drop a-geolocation a-history a-webworker a-autofocus a-input-placeholder a-textarea-placeholder a-local-storage a-gradients a-transform3d a-touch-scrolling a-text-shadow a-text-stroke a-box-shadow a-border-radius a-border-image a-opacity a-transform a-transition a-ember nav-ewc-persistent-hover nav-ewc-compact-view nav-ewc-wider-compact-view,,1919,136,,0,3275
